"id","date","type","seller","description","price","quantity","currency","created_at","updated_at","company_expense","tax","expense_category_id","paid_by_others"
"713","2024-07-14","Collection","Bahar Ticaret","Hediyelik eşyalar.","330.00","1.00","₺","2024-07-20 16:20:49","2024-07-20 16:20:49",NULL,NULL,"4",NULL
"714","2024-07-20","Meal","Tavuk Dünyası","Babamla yemek.","516.00","1.00","₺","2024-07-20 16:21:29","2024-07-20 16:21:29",NULL,NULL,"3",NULL
"715","2024-07-20","Health","Tomurcuk Aktar","50 gr papatya","30.00","1.00","₺","2024-07-20 16:22:06","2024-07-20 16:22:06",NULL,NULL,"9",NULL
"716","2024-07-20","Coffee","Starbucks","Kart yüklemesi","250.00","1.00","₺","2024-07-20 16:22:34","2024-07-20 16:22:34",NULL,NULL,"11",NULL
"717","2024-07-19","Alcohol","262Live","3 bira 2 shot","630.00","1.00","₺","2024-07-20 16:23:17","2024-07-20 16:23:17",NULL,NULL,"10",NULL
"718","2024-07-14","Fuel","Opet",NULL,"45.99","34.71","₺","2024-07-20 17:11:00","2024-07-20 17:11:13",NULL,NULL,"2",NULL
"719","2024-07-22","Coffee","Yemekhane","Karta para yükleme.","200.00","1.00","₺","2024-07-22 11:16:33","2024-07-22 11:16:33",NULL,NULL,"11",NULL
"720","2024-07-22","Meal","Cağ Kebapçı","Ekiple öğle yemeği.","295.00","1.00","₺","2024-07-22 11:16:54","2024-07-22 11:16:54",NULL,NULL,"3",NULL
"721","2024-07-22","Market","Mahir","Telefonun arkasına acil durumlar için saklanan 200 lira.","200.00","1.00","₺","2024-07-22 11:17:35","2024-07-22 11:17:35",NULL,NULL,"1",NULL
"722","2024-07-28","Alcohol","Metro","Bira ve şarap","650.00","1.00","₺","2024-07-28 21:22:38","2024-07-28 21:22:38",NULL,NULL,"10",NULL
"723","2024-07-28","Alcohol","262Live","2 bira","130.00","2.00","₺","2024-07-29 07:30:11","2024-07-29 07:30:11",NULL,NULL,"10",NULL
"724","2024-07-29","Market","Migros","Market alışverişi.","322.39","1.00","₺","2024-07-29 17:22:39","2024-07-29 17:22:39",NULL,NULL,"1",NULL
"725","2024-07-29","Meal","Terra Pizza","Akşam yemeği.","255.00","1.00","₺","2024-07-29 17:23:09","2024-07-29 17:23:09",NULL,NULL,"3",NULL
"726","2024-07-29","Hobby","PTTAVM","Retro Oyun konsolu ve 2 kol.","890.00","1.00","₺","2024-07-29 17:23:56","2024-07-29 17:23:56",NULL,NULL,"14",NULL
"727","2024-07-29","Market","Düzey","Otomattan çikolata","47.75","1.00","₺","2024-07-29 17:24:43","2024-07-29 17:24:43",NULL,NULL,"1",NULL
"728","2024-07-29","Hobby","GoDaddy","mahirteknoloji.co 1 yıllık isim.","446.39","1.00","₺","2024-07-29 17:25:40","2024-07-29 17:25:40",NULL,NULL,"14",NULL
"729","2024-07-29","Barber","Murat Söyük","Tıraş parası","400.00","1.00","₺","2024-07-30 17:15:45","2024-07-30 17:15:45",NULL,NULL,"12",NULL
"730","2024-07-30","Fuel","Opet","46902.5km","45.71","39.38","₺","2024-07-30 17:16:21","2024-07-30 17:16:21",NULL,NULL,"2",NULL
"731","2024-07-30","Meal","Katık","Akşam yemeği","145.00","1.00","₺","2024-07-30 17:28:48","2024-07-30 17:28:48",NULL,NULL,"3",NULL
"732","2024-07-31","Meal","McDonalds","Akşam yemeği triple cheesburger","185.00","1.00","₺","2024-07-31 22:01:08","2024-07-31 22:01:08",NULL,NULL,"3",NULL
"741","2024-07-31","Alcohol","262Live","1 bira","130.00","1.00","₺","2024-07-31 22:03:19","2024-07-31 22:03:19",NULL,NULL,"10",NULL
"742","2024-07-31","Meal","Colombia","Kahvaltılık sandviç","105.00","1.00","₺","2024-07-31 22:03:53","2024-07-31 22:03:53",NULL,NULL,"3",NULL
"743","2024-07-31","Coffee","Colombia","Americano","95.00","1.00","₺","2024-07-31 22:04:14","2024-07-31 22:04:14",NULL,NULL,"11",NULL
"744","2024-07-31","Hobby","GoDaddy","bcardarc.com adresinin isim tescil ücreti.","814.00","1.00","₺","2024-08-01 07:52:38","2024-08-01 07:52:38",NULL,NULL,"14",NULL
"745","2024-08-11","Fuel","Opet","47506.4","44.09","11.34","₺","2024-08-11 05:59:38","2024-08-11 05:59:38",NULL,NULL,"2",NULL
"746","2024-08-12","Fuel","Opet","47612.1","44.09","22.68","₺","2024-08-12 19:46:04","2024-08-12 19:46:04",NULL,NULL,"2",NULL
"747","2024-08-12","Meal","Yemek Sepeti","262’de çocuklara pizza ısmarlama.","470.00","1.00","₺","2024-08-12 19:46:38","2024-08-12 19:46:38",NULL,NULL,"3",NULL
"748","2024-08-12","Meal","Çiğköfteci","Dürüm çiğköfte","60.00","1.00","₺","2024-08-12 19:47:02","2024-08-12 19:47:02",NULL,NULL,"3",NULL
"749","2024-08-12","Alcohol","262Live","2 bira","130.00","2.00","₺","2024-08-12 19:47:19","2024-08-12 19:47:19",NULL,NULL,"10",NULL
"750","2024-08-13","Alcohol","262Live","3 bira ve alkolsüz kokteyl.","540.00","1.00","₺","2024-08-14 05:59:18","2024-08-14 05:59:28",NULL,NULL,"10",NULL
"751","2024-08-13","Hobby","Duygu Hurma","Regülatör ilk taksit.","3500.00","1.00","₺","2024-08-14 06:00:09","2024-08-14 06:00:09",NULL,NULL,"14",NULL
"752","2024-08-19","Meal","Packet Burger","Öğle yemeği.","220.00","1.00","₺","2024-08-19 12:39:57","2024-08-19 12:39:57",NULL,NULL,"3",NULL
"753","2024-08-17","Parking","İspark",NULL,"135.00","1.00","₺","2024-08-19 12:40:43","2024-08-19 12:40:43",NULL,NULL,"5",NULL
"754","2024-08-21","Fuel","Opet","48477.5","44.94","43.84","₺","2024-08-21 15:56:36","2024-08-21 15:56:36",NULL,NULL,"2",NULL
"755","2024-08-27","Tax-Penalty Charge","Kral Oto","Araba yağ, filtre, balata değişimi.","4500.00","1.00","₺","2024-08-28 11:50:07","2024-08-28 11:50:29",NULL,NULL,"13",NULL
"756","2024-08-24","Collection","Migros","Dergi ve kitaplar.","700.00","1.00","₺","2024-09-02 08:28:37","2024-09-02 08:28:37",NULL,NULL,"4",NULL
"757","2024-08-17","Fuel","Opet","47912.0km","44.93","40.06","₺","2024-09-02 08:30:16","2024-09-02 08:30:16",NULL,NULL,"2",NULL
"758","2024-08-30","Fuel","Opet","49000.2km","43.52","39.66","₺","2024-09-03 11:19:28","2024-09-03 11:19:28",NULL,NULL,"2",NULL
"759","2024-09-03","Alcohol","262Live","3 bira","130.00","3.00","₺","2024-09-03 20:42:59","2024-09-03 20:42:59",NULL,NULL,"10",NULL
"760","2024-09-03","Meal","Dominos","2 orta pizza","300.00","1.00","₺","2024-09-03 20:44:39","2024-09-03 20:44:39",NULL,NULL,"3",NULL
"761","2024-09-04","Alcohol","Öküz","5 bira","515.00","1.00","₺","2024-09-05 14:11:25","2024-09-05 14:11:25",NULL,NULL,"10",NULL
"762","2024-09-05","Fuel","Opet","49457.8km","43.31","38.36","₺","2024-09-05 16:49:33","2024-09-05 16:49:33",NULL,NULL,"2",NULL
"763","2024-09-13","Alcohol","262Live","9 bira","1180.00","1.00","₺","2024-09-15 11:17:09","2024-09-15 11:17:09",NULL,NULL,"10",NULL
"764","2024-09-14","Alcohol","262Live","4 bira","130.00","4.00","₺","2024-09-15 11:19:05","2024-09-15 11:19:05",NULL,NULL,"10",NULL
"765","2024-09-12","Fuel","Opet","49973.4km","41.75","42.28","₺","2024-09-15 11:20:06","2024-09-15 11:20:06",NULL,NULL,"2",NULL
"766","2024-09-16","Alcohol","262Live","2 bira","130.00","2.00","₺","2024-09-17 15:53:56","2024-09-17 15:53:56",NULL,NULL,"10",NULL
"767","2024-09-19","Parking","Ulaşımpark","Gece parkı.","19.00","1.00","₺","2024-09-20 10:48:24","2024-09-20 10:48:24",NULL,NULL,"5",NULL
"768","2024-09-19","Alcohol","262Live","2 bira","130.00","2.00","₺","2024-09-20 10:48:40","2024-09-20 10:48:40",NULL,NULL,"10",NULL
"769","2024-09-18","Alcohol","262Live","3 bira","130.00","3.00","₺","2024-09-20 10:49:15","2024-09-20 10:49:15",NULL,NULL,"10",NULL
"770","2024-09-20","Alcohol","262 Live","2 fıçı 2 şişe","135.00","4.00","₺","2024-09-22 15:40:41","2024-09-22 15:40:41",NULL,NULL,"10",NULL
"771","2024-09-22","Alcohol","262Live","1 bira","130.00","1.00","₺","2024-09-23 05:54:46","2024-09-23 05:54:46",NULL,NULL,"10",NULL
"772","2024-09-24","Alcohol","262Live","3 bira","130.00","3.00","₺","2024-09-25 13:41:16","2024-09-25 13:41:16",NULL,NULL,"10",NULL
"773","2024-09-24","Parking","Ulaşımpark","Gece parkı.","24.00","1.00","₺","2024-09-25 13:42:24","2024-09-25 13:42:24",NULL,NULL,"5",NULL
"774","2024-09-28","Fuel","Opet","50806.1km","42.92","38.44","₺","2024-09-28 21:59:48","2024-09-28 21:59:48",NULL,NULL,"2",NULL
"775","2024-09-26","Fuel","Shell",NULL,"42.65","23.45","₺","2024-09-28 22:00:40","2024-09-28 22:00:51",NULL,NULL,"2",NULL
"776","2024-10-01","Alcohol","262Live",NULL,"130.00","3.00","₺","2024-10-02 15:26:07","2024-10-02 15:26:07",NULL,NULL,"10",NULL
"777","2024-09-30","Alcohol","262Live","2 shot","120.00","2.00","₺","2024-10-02 15:26:26","2024-10-02 15:26:26",NULL,NULL,"10",NULL
"778","2024-09-30","Alcohol","262Live",NULL,"130.00","2.00","₺","2024-10-02 15:26:39","2024-10-02 15:26:39",NULL,NULL,"10",NULL
"779","2024-10-06","Collection","Ren Kitap","Küçük Prens","50.00","1.00","₺","2024-10-06 18:56:24","2024-10-06 18:56:24",NULL,NULL,"4",NULL
"780","2024-10-09","Alcohol","262Live",NULL,"130.00","2.00","₺","2024-10-10 07:42:46","2024-10-10 07:42:46",NULL,NULL,"10",NULL
"781","2024-10-08","Alcohol","262Live",NULL,"130.00","3.00","₺","2024-10-10 07:43:04","2024-10-10 07:43:04",NULL,NULL,"10",NULL
"782","2024-10-06","Collection","Kitap Fuarı","Küçük Prens","50.00","1.00","₺","2024-10-10 16:28:46","2024-10-10 16:28:46",NULL,NULL,"4",NULL
"783","2024-10-13","Collection","Turkuaz Sahaf","Karışık para koleksiyonu aldım.","16000.00","1.00","₺","2024-10-13 18:20:20","2024-10-13 18:20:20",NULL,NULL,"4",NULL
"784","2024-10-13","Collection","Kitapçılar","karışık 7 Küçük Prens kitabı aldım.","50.00","7.00","₺","2024-10-13 18:20:59","2024-10-13 18:20:59",NULL,NULL,"4",NULL
"785","2024-10-13","Coffee","Fox Cofe","Cold Brew","200.00","1.00","₺","2024-10-13 18:21:35","2024-10-13 18:21:35",NULL,NULL,"11",NULL
"786","2024-10-14","Fuel","Opet",NULL,"44.74","39.11","₺","2024-10-14 14:59:02","2024-10-14 14:59:02",NULL,NULL,"2",NULL
"787","2024-10-14","Barber","Murat Söyük","Traş parası.","400.00","1.00","₺","2024-10-14 15:31:15","2024-10-14 15:31:15",NULL,NULL,"12",NULL
"788","2024-10-14","Meal","Karadeniz Pidecisi","Patatesli pide.","35.00","1.00","₺","2024-10-15 07:18:12","2024-10-15 07:18:12",NULL,NULL,"3",NULL
"789","2024-10-14","Meal","Pilavcı","pilav ayran.","110.00","1.00","₺","2024-10-15 07:18:38","2024-10-15 07:18:38",NULL,NULL,"3",NULL
"790","2024-10-05","Parking","Ulaşımpark",NULL,"19.00","1.00","₺","2024-10-16 13:53:59","2024-10-16 13:53:59",NULL,NULL,"5",NULL
"791","2024-10-13","Parking","Ulaşımpark",NULL,"26.00","1.00","₺","2024-10-16 13:54:31","2024-10-16 13:54:31",NULL,NULL,"5",NULL
"792","2024-10-13","Benefaction","Yay Kitap","Serpil'e kitap hediye.","78.00","1.00","₺","2024-10-16 13:55:50","2024-10-16 13:55:50",NULL,NULL,"7",NULL
"793","2024-10-19","Alcohol","262Live",NULL,"830.00","1.00","₺","2024-10-19 22:10:15","2024-10-19 22:10:15",NULL,NULL,"10",NULL
"794","2024-10-19","Meal","Kokoreç Office","Ahmet abi ile midye ve kokoreç","1100.00","1.00","₺","2024-10-19 22:10:49","2024-10-19 22:10:49",NULL,NULL,"3",NULL
"795","2024-10-19","Parking","Ulaşımpark","Otopark","24.00","1.00","₺","2024-10-19 22:11:38","2024-10-19 22:11:38",NULL,NULL,"5",NULL
"796","2024-10-21","Fuel","Opet","51868.5km","44.75","40.22","₺","2024-10-21 16:53:37","2024-10-21 16:53:37",NULL,NULL,"2",NULL
"797","2024-10-21","Meal","Popeyes","Tavuk Burger menu","240.00","1.00","₺","2024-10-21 17:12:44","2024-10-21 17:12:44",NULL,NULL,"3",NULL
"798","2024-10-21","Benefaction","Koton","Serpil’e elbise","450.00","1.00","₺","2024-10-21 17:13:16","2024-10-21 17:13:16",NULL,NULL,"7",NULL
"799","2024-10-21","Benefaction","Penti","Serpil’e elbise içi şort tayt lazer kesim.","400.00","1.00","₺","2024-10-21 17:13:59","2024-10-21 17:13:59",NULL,NULL,"7",NULL
"800","2024-10-21","Health","Çağın Göz","Göz muayenesi","15.00","1.00","₺","2024-10-21 17:14:26","2024-10-21 17:14:26",NULL,NULL,"9",NULL
"801","2024-10-21","Health","Lotus Eczanesi","Göz rahatsızlığı için damla, ilaç.","275.00","1.00","₺","2024-10-21 17:15:31","2024-10-21 17:15:31",NULL,NULL,"9",NULL
"802","2024-10-20","Coffee","Starbucks","Para yükleme","250.00","1.00","₺","2024-10-21 17:15:56","2024-10-21 17:16:29",NULL,NULL,"11",NULL
"803","2024-10-22","Parking","Ulaşımpark",NULL,"19.00","1.00","₺","2024-10-23 07:44:22","2024-10-23 07:44:27",NULL,NULL,"5",NULL
"804","2024-10-22","Alcohol","262Live",NULL,"130.00","1.00","₺","2024-10-23 07:44:43","2024-10-23 07:44:43",NULL,NULL,"10",NULL
"805","2024-10-23","Meal","Tavuk Dünyası","Saraça soslu tavuk","240.00","1.00","₺","2024-10-23 16:42:32","2024-10-23 16:42:32",NULL,NULL,"3",NULL
"806","2024-10-23","Hobby","MR. DIY","Takım çantasına ıvır zıvır","335.25","1.00","₺","2024-10-23 16:43:34","2024-10-23 16:43:34",NULL,NULL,"14",NULL
"807","2024-10-27","Meal","Bayram Balık","Dalış ekibi ile yemek.","1000.00","1.00","₺","2024-10-28 19:57:54","2024-10-28 19:57:54",NULL,NULL,"3",NULL
"808","2024-10-27","Alcohol","Bayram Balık","Şişe şarap ve bir bira.","1100.00","1.00","₺","2024-10-28 19:58:27","2024-10-28 19:58:27",NULL,NULL,"10",NULL
"809","2024-10-27","Alcohol","Kule Rock Bar","2 bira","250.00","2.00","₺","2024-10-28 21:43:57","2024-10-28 21:43:57",NULL,NULL,"10",NULL
"810","2024-10-29","Meal","Maçka","Kelle paça","220.00","1.00","₺","2024-10-30 06:35:42","2024-10-30 06:35:42",NULL,NULL,"3",NULL
"811","2024-10-30","Coffee","Yemekhane","Karta para yükleme.","200.00","1.00","₺","2024-10-30 06:35:59","2024-10-30 06:35:59",NULL,NULL,"11",NULL
"812","2024-10-30","Collection","Amazon","10 kitap","1745.00","1.00","₺","2024-10-30 07:54:36","2024-10-30 07:54:36",NULL,NULL,"4",NULL
"813","2024-10-29","Hobby","FOSAT","Bodrum dalış bedeli.","10000.00","1.00","₺","2024-10-30 07:55:46","2024-10-30 07:55:46",NULL,NULL,"14",NULL
"814","2024-10-28","Alcohol","Akkan Beach Otel","3 bira","210.00","3.00","₺","2024-10-30 07:58:27","2024-10-30 07:58:41",NULL,NULL,"10",NULL
"815","2024-10-30","Alcohol","262Live","2 bira 1 su","280.00","1.00","₺","2024-11-01 12:23:14","2024-11-01 12:23:14",NULL,NULL,"10",NULL
"816","2024-10-31","Alcohol","262Live","3 bira","130.00","3.00","₺","2024-11-01 12:23:32","2024-11-01 12:23:47",NULL,NULL,"10",NULL
"817","2024-11-02","Parking","Ulaşımpark",NULL,"40.00","1.00","₺","2024-11-03 07:16:29","2024-11-03 07:16:29",NULL,NULL,"5",NULL
"818","2024-11-03","Fuel","Shell","52417km","42.87","18.66","₺","2024-11-03 07:18:15","2024-11-03 07:18:15",NULL,NULL,"2",NULL
"819","2024-11-02","Alcohol","262Live","2 bira","130.00","2.00","₺","2024-11-03 07:18:49","2024-11-03 07:18:49",NULL,NULL,"10",NULL
"820","2024-11-02","Hobby","Sevilen Kasabı","2 ad. mangal kömürü.","230.00","1.00","₺","2024-11-03 07:20:39","2024-11-03 07:20:39",NULL,NULL,"14",NULL
"821","2024-11-02","Market","A101","Mangal için market alışverişi.","468.35","1.00","₺","2024-11-03 07:21:13","2024-11-03 07:21:26",NULL,NULL,"1",NULL
"822","2024-11-01","Hobby","Rüya Kostüm","Milonga Mental için pelerin, şapka.","500.00","1.00","₺","2024-11-03 07:22:39","2024-11-03 07:22:39",NULL,NULL,"14",NULL
"823","2024-11-01","Alcohol","262Live","1 bira","130.00","3.00","₺","2024-11-03 07:22:58","2024-11-03 07:25:12",NULL,NULL,"10",NULL
"824","2024-11-01","Hobby","Milonga Mental","Milonga Giriş Ücreti","300.00","1.00","₺","2024-11-03 07:23:33","2024-11-03 07:23:33",NULL,NULL,"14",NULL
"825","2024-11-01","Meal","Tavuk Dünyası","Siriraça tavuk menü","240.00","1.00","₺","2024-11-03 07:24:47","2024-11-03 07:24:47",NULL,NULL,"3",NULL
"826","2024-10-31","Alcohol","262Live",NULL,"130.00","1.00","₺","2024-11-03 07:25:58","2024-11-03 07:26:06",NULL,NULL,"10",NULL
"827","2024-11-03","Collection","Migros","Kitap ve dergi","560.00","1.00","₺","2024-11-03 08:19:22","2024-11-03 08:19:22",NULL,NULL,"4",NULL
"828","2024-11-03","Coffee","Starbucks","Bakiye yükleme","250.00","1.00","₺","2024-11-03 09:52:01","2024-11-03 09:52:01",NULL,NULL,"11",NULL
"829","2024-11-03","Fuel","Opet","52655.3km","43.60","38.90","₺","2024-11-03 16:17:28","2024-11-03 16:17:28",NULL,NULL,"2",NULL
"830","2024-11-03","Alcohol","262Live","3 bira","130.00","3.00","₺","2024-11-04 07:36:20","2024-11-04 07:36:20",NULL,NULL,"10",NULL
"831","2024-11-03","Parking","Otopark",NULL,"100.00","1.00","₺","2024-11-04 07:36:42","2024-11-04 07:36:42",NULL,NULL,"5",NULL
"832","2024-11-09","Market","Onyaka","Market alışverişi.","483.84","1.00","₺","2024-11-09 14:24:01","2024-11-09 14:24:01",NULL,NULL,"1",NULL
"833","2024-11-09","Benefaction","Yurtiçi Kargo","İrem'e şarapları gönderme.","185.12","1.00","₺","2024-11-09 14:24:27","2024-11-09 14:24:27",NULL,NULL,"7",NULL
"834","2024-11-08","Meal","Dominos","İkili pizza","300.00","1.00","₺","2024-11-09 14:24:56","2024-11-09 14:24:56",NULL,NULL,"3",NULL
"835","2024-11-08","Alcohol","262 Live",NULL,"130.00","2.00","₺","2024-11-09 14:25:32","2024-11-09 14:25:32",NULL,NULL,"10",NULL
"836","2024-11-08","Market","Petrol İstasyonu","Çekirdek çikolata","80.50","1.00","₺","2024-11-09 14:26:28","2024-11-09 14:26:28",NULL,NULL,"1",NULL
"837","2024-11-08","Meal","Butik Çiğköfte",NULL,"80.00","1.00","₺","2024-11-09 14:26:49","2024-11-09 14:26:49",NULL,NULL,"3",NULL
"838","2024-11-07","Alcohol","262 Live",NULL,"130.00","3.00","₺","2024-11-09 14:27:16","2024-11-09 14:27:16",NULL,NULL,"10",NULL
"839","2024-11-08","Meal","Köfteci Yusuf","Burger","160.00","1.00","₺","2024-11-09 14:28:26","2024-11-09 14:28:26",NULL,NULL,"3",NULL
"840","2024-11-08","Benefaction","Çiçek Sepeti","Serpil'e çiçek.","899.00","1.00","₺","2024-11-09 14:28:56","2024-11-09 14:28:56",NULL,NULL,"7",NULL
"841","2024-11-06","Market","Metro","Somon vs market alışverişi.","698.12","1.00","₺","2024-11-09 14:30:09","2024-11-09 14:30:09",NULL,NULL,"1",NULL
"842","2024-11-06","Benefaction","Amazon","Mustafaya HDMI kablo.","439.50","1.00","₺","2024-11-09 14:30:46","2024-11-09 14:30:46",NULL,NULL,"7",NULL
"843","2024-11-05","Alcohol","262 Live",NULL,"130.00","3.00","₺","2024-11-09 14:31:29","2024-11-09 14:31:29",NULL,NULL,"10",NULL
"844","2024-11-04","Meal","Dilek Çiğdem","yemek","140.00","1.00","₺","2024-11-09 14:32:10","2024-11-09 14:32:10",NULL,NULL,"3",NULL
"845","2024-11-03","Meal","Goril Burger","Burger","625.00","1.00","₺","2024-11-09 14:34:36","2024-11-09 14:34:49",NULL,NULL,"3",NULL
"846","2024-11-10","Fuel","Opet","53222km","42.88","40.11","₺","2024-11-10 10:40:49","2024-11-10 10:40:49",NULL,NULL,"2",NULL
"847","2024-11-11","Savings","BinanceTR","10 günlük yatırım.","2500.00","1.00","₺","2024-11-11 10:15:42","2024-11-11 10:15:42",NULL,NULL,"8",NULL
"848","2024-11-10","Meal","Katık",NULL,"110.00","1.00","₺","2024-11-11 10:16:40","2024-11-11 10:16:40",NULL,NULL,"3",NULL
"849","2024-11-10","Coffee","Starbucks","Karta para yükleme.","250.00","1.00","₺","2024-11-11 10:16:58","2024-11-11 10:17:05",NULL,NULL,"11",NULL
"850","2024-11-09","Parking","Ulaşımpark",NULL,"50.00","1.00","₺","2024-11-11 10:17:25","2024-11-11 10:17:25",NULL,NULL,"5",NULL
"851","2024-11-09","Alcohol","262Live",NULL,"130.00","3.00","₺","2024-11-11 10:18:09","2024-11-11 10:18:09",NULL,NULL,"10",NULL
"852","2024-11-10","Meal","Köseoğlu","Yeşim'lerle kahvaltı.","345.00","1.00","₺","2024-11-11 10:19:05","2024-11-11 10:19:05",NULL,NULL,"3",NULL
"853","2024-11-14","Meal","Altıntaş Börek","Soğuk sandviç ve meyvesuyu.","50.00","1.00","₺","2024-11-14 06:35:05","2024-11-14 06:35:05",NULL,NULL,"3",NULL
"854","2024-11-13","Alcohol","262Live",NULL,"130.00","5.00","₺","2024-11-14 06:35:21","2024-11-14 06:35:30",NULL,NULL,"10",NULL
"855","2024-11-16","Fuel","Opet","53747.1km","42.92","39.14","₺","2024-11-16 11:28:02","2024-11-16 11:28:02",NULL,NULL,"2",NULL
"856","2024-11-15","Alcohol","262Live",NULL,"130.00","2.00","₺","2024-11-16 11:28:19","2024-11-16 11:28:19",NULL,NULL,"10",NULL
"857","2024-11-21","Hobby","Caliente","Caliente 2025 için 100 € karşılığı kapora.","3700.00","1.00","₺","2024-11-21 12:04:32","2024-11-21 12:04:32",NULL,NULL,"14",NULL
"858","2024-11-20","Alcohol","262Live",NULL,"130.00","2.00","₺","2024-11-21 12:13:29","2024-11-21 12:13:29",NULL,NULL,"10",NULL
"859","2024-11-21","Savings","Türkiye Sigorta","50 dolar hayat sigortası.","1727.55","1.00","₺","2024-11-21 12:15:50","2024-11-21 12:15:50",NULL,NULL,"8",NULL
"860","2024-11-17","Meal","Metin Usta","Gece dönercisinden yarım ekmek ayran.","240.00","1.00","₺","2024-11-21 12:19:10","2024-11-21 12:19:10",NULL,NULL,"3",NULL
"861","2024-11-17","Parking","Ulaşımpark",NULL,"40.00","1.00","₺","2024-11-21 12:19:37","2024-11-21 12:19:37",NULL,NULL,"5",NULL
"862","2024-11-17","Coffee","Nubi Kahve",NULL,"120.00","1.00","₺","2024-11-21 12:20:41","2024-11-21 12:20:41",NULL,NULL,"11",NULL
"863","2024-11-17","Meal","Dominos","2li pizza","310.00","1.00","₺","2024-11-21 12:21:07","2024-11-21 12:21:07",NULL,NULL,"3",NULL
"864","2024-11-17","Alcohol","Efes Büfe","4 bira 1 çerez.","395.00","1.00","₺","2024-11-21 12:21:57","2024-11-21 12:21:57",NULL,NULL,"10",NULL
"865","2024-11-21","Market","Divan","Serpil ile akşam yemeği.","920.00","1.00","₺","2024-11-21 12:22:40","2024-11-21 12:22:40",NULL,NULL,"1",NULL
"866","2024-11-20","Market","Benzinlik","Abur cubur","170.00","1.00","₺","2024-11-21 12:24:32","2024-11-21 12:24:32",NULL,NULL,"1",NULL
"867","2024-11-21","Savings","BinanceTR","Otomatik yatırım.","2750.00","1.00","₺","2024-11-21 13:02:43","2024-11-21 13:02:43",NULL,NULL,"8",NULL
